Series,Market,Body Model,Seq,CPOS,Brand,Format,Font,Description1,unknown2,Special,Description2
H,F,WKJX74,2,,A08,B,C29,GRAND CHEROKEE SRT 4X4,,,
H,F,ZDDH29,1,,A15,B,A29,VIPER SRT COUPE,,,
H,F,ZDDL29,1,,A15,B,A29,VIPER GTC COUPE,,,
H,F,ZDDM29,1,,A15,B,A29,VIPER ACR COUPE,,,
H,F,ZDDS29,1,,A15,B,A29,VIPER GTS COUPE,,,
H,F,4CFX27,1,,A18,B,G29,4C SPIDER,,,
H,F,4CFX29,1,,A18,B,G29,4C COUPE,,,
H,U,BAFH27,1,,A16,S,A29,124 SPIDER,,89D,
H,U,BAFS27,1,,A16,S,A29,124 SPIDER,,89D,
H,U,BAFX27,1,,A16,S,A29,124 SPIDER,,89E,
H,U,BFFH44,1,,A16,S,A29,500L EASY,,89A,
H,U,BFFL44,1,,A16,S,A29,500L POP,,89A,
H,U,BFFM44,1,,A16,S,A29,500L TREKKING,,89A,
H,U,BFFP44,1,,A16,S,A29,500L LOUNGE,,89A,
H,U,BUJH74,1,27D,A08,B,C29,RENEGADE DESERTHAWK 4X4,,,
H,U,BUJH74,2,,A08,B,C29,RENEGADE TRAILHAWK 4X4,,,
H,U,BUJL74,1,,A08,B,C29,RENEGADE SPORT 4X4,,,
H,U,BUJM74,1,21L,A08,B,C29,RENEGADE ALTITUDE 4X4,,,
H,U,BUJM74,2,27L,A08,B,C29,RENEGADE ALTITUDE 4X4,,,
H,U,BUJM74,3,,A08,B,C29,RENEGADE LATITUDE 4X4,,,
H,U,BUJP74,1,,A08,B,C29,RENEGADE LIMITED 4X4,,,
H,U,BUTL74,1,,A08,B,C29,RENEGADE SPORT FWD,,,
H,U,BUTM74,1,21L,A08,B,C29,RENEGADE ALTITUDE FWD,,,
H,U,BUTM74,2,27L,A08,B,C29,RENEGADE ALTITUDE FWD,,,
H,U,BUTM74,3,,A08,B,C29,RENEGADE LATITUDE FWD,,,
H,U,BUTP74,1,,A08,B,C29,RENEGADE LIMITED FWD,,,
H,U,DD3,1,,A14,B,A19,RAM 3500 CHASSIS CAB 4X2,Y,,
H,U,DD3L63,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X2"
H,U,DD3L63,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT REG,,90C,"CAB 60""C/A 4X2"
H,U,DD3L63,3,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X2"
H,U,DD3L64,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X2"
H,U,DD3L64,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT REG,,90C,"CAB 84""C/A 4X2"
H,U,DD3L64,3,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X2"
H,U,DD3L93,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X2"
H,U,DD3L93,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT CREW,,90C,"CAB 60""C/A 4X2"
H,U,DD3L93,3,2TH,A14,2,A18,RAM 3500 CHASSIS LARAMIE,,90C,"CREW CAB 60""C/A 4X2"
H,U,DD3L93,4,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X2"
H,U,DD8,1,,A14,B,A19,RAM 3500 CHASSIS CAB 4X4,Y,,
H,U,DD8L63,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X4"
H,U,DD8L63,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT REG,,90C,"CAB 60""C/A 4X4"
H,U,DD8L63,3,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X4"
H,U,DD8L64,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X4"
H,U,DD8L64,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT REG,,90C,"CAB 84""C/A 4X4"
H,U,DD8L64,3,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X4"
H,U,DD8L93,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X4"
H,U,DD8L93,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT CREW,,90C,"CAB 60""C/A 4X4"
H,U,DD8L93,3,2TH,A14,2,A18,RAM 3500 CHASSIS LARAMIE,,90C,"CREW CAB 60""C/A 4X4"
H,U,DD8L93,4,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X4"
H,U,DF3L63,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60"" C/A 4X2"
H,U,DF3L63,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT REG,,90C,"CAB 60"" C/A 4X2"
H,U,DF3L63,3,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60"" C/A 4X2"
H,U,DF3L93,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60"" C/A 4X2"
H,U,DF3L93,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT CREW,,90C,"CAB 60"" C/A 4X2"
H,U,DF3L93,3,2TH,A14,2,A19,RAM 3500 CHASSIS LARAMIE,,90C,"CREW CAB 60"" C/A 4X2"
H,U,DF3L93,4,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60"" C/A 4X2"
H,U,DF8L63,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60"" C/A 4X4"
H,U,DF8L63,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT REG,,90C,"CAB 60"" C/A 4X4"
H,U,DF8L63,3,,A14,2,A18,RAM 3500 CHASSIS TRADESMA,,90C,"N REG CAB 60"" C/A 4X4"
H,U,DF8L93,1,2TA,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60"" C/A 4X4"
H,U,DF8L93,2,2TG,A14,2,A19,RAM 3500 CHASSIS SLT CREW,,90C,"CAB 60"" C/A 4X4"
H,U,DF8L93,3,2TH,A14,2,A18,RAM 3500 CHASSIS LARAMIE,,90C,"CREW CAB 60"" C/A 4X4"
H,U,DF8L93,4,,A14,2,A19,RAM 3500 CHASSIS TRADESMA,,90C,"N CREW CAB 60"" C/A 4X4"
H,U,DJ2H62,1,2TG,A14,2,A19,RAM 2500 SLT REG CAB 4X2,,,LONG BOX
H,U,DJ2H62,2,,A14,2,A19,RAM 2500 SLT REG CAB 4X2,,,LONG BOX
H,U,DJ2H81,1,2TG,A14,B,A29,RAM 2500 SLT MEGA CAB 4X2,,,
H,U,DJ2H81,2,2TY,A14,2,A25,RAM 2500 LONE STAR MEGA C,,,AB 4X2
H,U,DJ2H81,3,2TZ,A14,2,A25,RAM 2500 BIG HORN MEGA CA,,,B 4X2
H,U,DJ2H81,4,,A14,B,A29,RAM 2500 SLT MEGA CAB 4X2,,,
H,U,DJ2H91,1,2TG,A14,B,A29,RAM 2500 SLT CREW CAB 4X2,,,
H,U,DJ2H91,2,2TY,A14,2,A25,RAM 2500 LONE STAR CREW C,,,AB 4X2
H,U,DJ2H91,3,2TZ,A14,2,A25,RAM 2500 BIG HORN CREW CA,,,B 4X2
H,U,DJ2H91,4,,A14,B,A29,RAM 2500 SLT CREW CAB 4X2,,,
H,U,DJ2H92,1,2TG,A14,2,A19,RAM 2500 SLT CREW CAB 4X2,,,LONG BOX
H,U,DJ2H92,2,2TY,A14,2,A19,RAM 2500 LONE STAR CREW C,,,AB 4X2 LONG BOX
H,U,DJ2H92,3,2TZ,A14,2,A19,RAM 2500 BIG HORN CREW CA,,,B 4X2 LONG BOX
H,U,DJ2H92,4,,A14,2,A19,RAM 2500 SLT CREW CAB 4X2,,,LONG BOX
H,U,DJ2L62,1,27A,A14,2,A19,RAM 2500 TRADESMAN CNG RE,,,G CAB 4X2 LONG BOX
H,U,DJ2L62,2,2TA,A14,2,A19,RAM 2500 TRADESMAN REG CA,,,B 4X2 LONG BOX
H,U,DJ2L62,3,27G,A14,2,A19,RAM 2500 SLT CNG REG CAB,,,4X2 LONG BOX
H,U,DJ2L62,4,,A14,2,A19,RAM 2500 TRADESMAN CNG RE,,,G CAB 4X2 LONG BOX
H,U,DJ2L91,1,2TA,A14,2,A25,RAM 2500 TRADESMAN CREW C,,,AB 4X2
H,U,DJ2L91,2,,A14,2,A25,RAM 2500 TRADESMAN CREW C,,,AB 4X2
H,U,DJ2L92,1,27A,A14,2,A18,RAM 2500 TRADESMAN CNG CR,,,EW CAB 4X2 LONG BOX
H,U,DJ2L92,2,2TA,A14,2,A19,RAM 2500 TRADESMAN CREW C,,,AB 4X2 LONG BOX
H,U,DJ2L92,3,27G,A14,2,A19,RAM 2500 SLT CNG CREW CAB,,,4X2 LONG BOX
H,U,DJ2L92,4,,A14,2,A19,RAN 2500 TRADESMAN CNG CR,,,EW CAB 4X2 LONG BOX
H,U,DJ2P81,1,2TH,A14,2,A25,RAM 2500 LARAMIE MEGA CAB,,,4X2
H,U,DJ2P81,2,,A14,2,A25,RAM 2500 LARAMIE MEGA CAB,,,4X2
H,U,DJ2P91,1,2TH,A14,2,A25,RAM 2500 LARAMIE CREW CAB,,,4X2
H,U,DJ2P91,2,,A14,2,A25,RAM 2500 LARAMIE CREW CAB,,,4X2
H,U,DJ2P92,1,2TH,A14,2,A19,RAM 2500 LARAMIE CREW CAB,,,4X2 LONG BOX
H,U,DJ2P92,2,,A14,2,A19,RAM 2500 LARAMIE CREW CAB,,,4X2 LONG BOX
H,U,DJ2R81,1,2TK,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,MEGA CAB 4X2
H,U,DJ2R81,2,2TM,A14,2,A25,RAM 2500 LIMITED MEGA CAB,,,4X2
H,U,DJ2R81,3,,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,MEGA CAB 4X2
H,U,DJ2R91,1,2TK,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,U,DJ2R91,2,2TM,A14,2,A25,RAM 2500 LIMITED CREW CAB,,,4X2
H,U,DJ2R91,3,,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,CREW CAB 4X2
H,U,DJ2R92,1,2TK,A14,2,A18,RAM 2500 LARAMIE LONGHORN,,90I,CREW CAB 4X2 LONG BOX
H,U,DJ2R92,2,2TM,A14,2,A19,RAM 2500 LIMITED CREW CAB,,,4X2 LONG BOX
H,U,DJ2R92,3,,A14,2,A18,RAM 2500 LARAMIE LONGHORN,,90I,CREW CAB 4X2 LONG BOX
H,U,DJ7H62,1,2TG,A14,2,A19,RAM 2500 SLT REG CAB 4X4,,,LONG BOX
H,U,DJ7H62,2,,A14,2,A19,RAM 2500 SLT REG CAB 4X4,,,LONG BOX
H,U,DJ7H81,1,2TG,A14,B,A29,RAM 2500 SLT MEGA CAB 4X4,,,
H,U,DJ7H81,2,2TY,A14,2,A25,RAM 2500 LONE STAR MEGA C,,,AB 4X4
H,U,DJ7H81,3,2TZ,A14,2,A25,RAM 2500 BIG HORN MEGA CA,,,B 4X4
H,U,DJ7H81,4,,A14,B,A29,RAM 2500 SLT MEGA CAB 4X4,,,
H,U,DJ7H91,1,2TG,A14,B,A29,RAM 2500 SLT CREW CAB 4X4,,,
H,U,DJ7H91,2,2TT,A14,2,A19,RAM 2500 OUTDOORSMAN CREW,,,CAB 4X4
H,U,DJ7H91,3,2TY,A14,2,A25,RAM 2500 LONE STAR CREW C,,,AB 4X4
H,U,DJ7H91,4,2TZ,A14,2,A25,RAM 2500 BIG HORN CREW CA,,,B 4X4
H,U,DJ7H91,5,,A14,B,A29,RAM 2500 SLT CREW CAB 4X4,,,
H,U,DJ7H92,1,27G,A14,2,A19,RAM 2500 SLT CNG CREW CAB,,,4X4 LONG BOX
H,U,DJ7H92,2,2TG,A14,2,A19,RAM 2500 SLT CREW CAB 4X4,,,LONG BOX
H,U,DJ7H92,3,2TT,A14,2,A18,RAM 2500 OUTDOORSMAN CREW,,,CAB 4X4 LONG BOX
H,U,DJ7H92,4,2TY,A14,2,A19,RAM 2500 LONE STAR CREW C,,,AB 4X4 LONG BOX
H,U,DJ7H92,5,2TZ,A14,2,A19,RAM 2500 BIG HORN CREW CA,,,B 4X4 LONG BOX
H,U,DJ7H92,6,,A14,2,A25,RAM 2500 SLT CREW CAB 4X4,,,LONG BOX
H,U,DJ7L62,1,27A,A14,2,A19,RAM 2500 TRADESMAN CNG RE,,,G CAB 4X4 LONG BOX
H,U,DJ7L62,2,2TA,A14,2,A19,RAM 2500 TRADESMAN REG CA,,,B 4X4 LONG BOX
H,U,DJ7L62,3,27G,A14,2,A19,RAM 2500 SLT CNG REG CAB,,,4X4 LONG BOX
H,U,DJ7L62,4,,A14,2,A19,RAM 2500 TRADESMAN CNG RE,,,G CAB 4X4 LONG BOX
H,U,DJ7L91,1,2TA,A14,2,A25,RAM 2500 TRADESMAN CREW C,,,AB 4X4
H,U,DJ7L91,3,,A14,2,A25,RAM 2500 TRADESMAN CREW C,,,AB 4X4
H,U,DJ7L92,1,27A,A14,2,A18,RAM 2500 TRADESMAN CNG CR,,,EW CAB 4X4 LONG BOX
H,U,DJ7L92,2,2TA,A14,2,A19,RAM 2500 TRADESMAN CREW C,,,AB 4X4 LONG BOX
H,U,DJ7L92,3,,A14,2,A19,RAM 2500 TRADESMAN CREW C,,,AB 4X4 LONG BOX
H,U,DJ7P81,1,2TH,A14,2,A25,RAM 2500 LARAMIE MEGA CAB,,,4X4
H,U,DJ7P81,2,,A14,2,A25,RAM 2500 LARAMIE MEGA CAB,,,4X4
H,U,DJ7P91,1,2TH,A14,2,A25,RAM 2500 LARAMIE CREW CAB,,,4X4
H,U,DJ7P91,2,2TJ,A14,2,A19,RAM 2500 POWER WAGON LARA,,,MIE CREW CAB 4X4
H,U,DJ7P91,3,,A14,2,A25,RAM 2500 LARAMIE CREW CAB,,,4X4
H,U,DJ7P92,1,2TH,A14,2,A19,RAM 2500 LARAMIE CREW CAB,,,4X4 LONG BOX
H,U,DJ7P92,2,,A14,2,A19,RAM 2500 LARAMIE CREW CAB,,,4X4 LONG BOX
H,U,DJ7R81,1,2TK,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,MEGA CAB 4X4
H,U,DJ7R81,2,2TM,A14,2,A25,RAM 2500 LIMITED MEGA CAB,,,4X4
H,U,DJ7R81,3,,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,MEGA CAB 4X4
H,U,DJ7R91,1,2TK,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,U,DJ7R91,2,2TM,A14,2,A25,RAM 2500 LIMITED CREW CAB,,,4X4
H,U,DJ7R91,3,,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,,CREW CAB 4X4
H,U,DJ7R92,1,2TK,A14,2,A18,RAM 2500 LARAMIE LONGHORN,,90I,CREW CAB 4X4 LONG BOX
H,U,DJ7R92,2,2TM,A14,2,A19,RAM 2500 LIMITED CREW CAB,,,4X4 LONG BOX
H,U,DJ7R92,3,,A14,2,A19,RAM 2500 LARAMIE LONGHORN,,90I,CREW CAB 4X4 LONG BOX
H,U,DJ7X91,1,2TP,A14,2,A19,RAM 2500 POWER WAGON CREW,,,CAB 4X4
H,U,DJ7X91,2,,A14,2,A19,RAM 2500 POWER WAGON CREW,,,CAB 4X4
H,U,DP0,1,,A14,B,A19,RAM 5500 CHASSIS CAB 4X4,Y,,
H,U,DP0L63,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X4"
H,U,DP0L63,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 60""C/A 4X4"
H,U,DP0L63,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X4"
H,U,DP0L64,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X4"
H,U,DP0L64,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 84""C/A 4X4"
H,U,DP0L64,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X4"
H,U,DP0L65,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X4"
H,U,DP0L65,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 108""C/A 4X4"
H,U,DP0L65,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X4"
H,U,DP0L66,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X4"
H,U,DP0L66,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 120""C/A 4X4"
H,U,DP0L66,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X4"
H,U,DP0L93,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X4"
H,U,DP0L93,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT CREW,,90C,"CAB 60""C/A 4X4"
H,U,DP0L93,3,2TH,A14,2,A19,RAM 5500 CHASSIS LARAMIE,,90C,"CREW CAB 60""C/A 4X4"
H,U,DP0L93,4,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X4"
H,U,DP0L94,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X4"
H,U,DP0L94,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT CREW,,90C,"CAB 84""C/A 4X4"
H,U,DP0L94,3,2TH,A14,2,A19,RAM 5500 CHASSIS LARAMIE,,90C,"CREW CAB 84""C/A 4X4"
H,U,DP0L94,4,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X4"
H,U,DP4,1,,A14,B,A19,RAM 4500 CHASSIS CAB 4X2,Y,,
H,U,DP4L63,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X2"
H,U,DP4L63,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 60""C/A 4X2"
H,U,DP4L63,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X2"
H,U,DP4L64,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X2"
H,U,DP4L64,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 84""C/A 4X2"
H,U,DP4L64,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X2"
H,U,DP4L65,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X2"
H,U,DP4L65,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 108""C/A 4X2"
H,U,DP4L65,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X2"
H,U,DP4L66,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X2"
H,U,DP4L66,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 120""C/A 4X2"
H,U,DP4L66,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X2"
H,U,DP4L93,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X2"
H,U,DP4L93,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT CREW,,90C,"CAB 60""C/A 4X2"
H,U,DP4L93,3,2TH,A14,2,A19,RAM 4500 CHASSIS LARAMIE,,90C,"CREW CAB 60""C/A 4X2"
H,U,DP4L93,4,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X2"
H,U,DP4L94,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X2"
H,U,DP4L94,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT CREW,,90C,"CAB 84""C/A 4X2"
H,U,DP4L94,3,2TH,A14,2,A19,RAM 4500 CHASSIS LARAMIE,,90C,"CREW CAB 84""C/A 4X2"
H,U,DP4L94,4,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X2"
H,U,DP5,1,,A14,B,A19,RAM 5500 CHASSIS CAB 4X2,Y,,
H,U,DP5L63,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X2"
H,U,DP5L63,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 60""C/A 4X2"
H,U,DP5L63,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X2"
H,U,DP5L64,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X2"
H,U,DP5L64,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 84""C/A 4X2"
H,U,DP5L64,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X2"
H,U,DP5L65,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X2"
H,U,DP5L65,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 108""C/A 4X2"
H,U,DP5L65,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X2"
H,U,DP5L66,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X2"
H,U,DP5L66,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT REG,,90C,"CAB 120""C/A 4X2"
H,U,DP5L66,3,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X2"
H,U,DP5L93,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X2"
H,U,DP5L93,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT CREW,,90C,"CAB 60""C/A 4X2"
H,U,DP5L93,3,2TH,A14,2,A18,RAM 5500 CHASSIS LARAMIE,,90C,"CREW CAB 60""C/A 4X2"
H,U,DP5L93,4,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X2"
H,U,DP5L94,1,2TA,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X2"
H,U,DP5L94,2,2TG,A14,2,A19,RAM 5500 CHASSIS SLT CREW,,90C,"CAB 84""C/A 4X2"
H,U,DP5L94,3,2TH,A14,2,A18,RAM 5500 CHASSIS LARAMIE,,90C,"CREW CAB 84""C/A 4X2"
H,U,DP5L94,4,,A14,2,A19,RAM 5500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X2"
H,U,DP9,1,,A14,B,A19,RAM 4500 CHASSIS CAB 4X4,Y,,
H,U,DP9L63,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X4"
H,U,DP9L63,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 60""C/A 4X4"
H,U,DP9L63,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 60""C/A 4X4"
H,U,DP9L64,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X4"
H,U,DP9L64,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 84""C/A 4X4"
H,U,DP9L64,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 84""C/A 4X4"
H,U,DP9L65,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X4"
H,U,DP9L65,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 108""C/A 4X4"
H,U,DP9L65,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 108""C/A 4X4"
H,U,DP9L66,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X4"
H,U,DP9L66,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT REG,,90C,"CAB 120""C/A 4X4"
H,U,DP9L66,3,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N REG CAB 120""C/A 4X4"
H,U,DP9L93,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X4"
H,U,DP9L93,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT CREW,,90C,"CAB 60""C/A 4X4"
H,U,DP9L93,3,2TH,A14,2,A18,RAM 4500 CHASSIS LARAMIE,,90C,"CREW CAB 60""C/A 4X4"
H,U,DP9L93,4,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 60""C/A 4X4"
H,U,DP9L94,1,2TA,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X4"
H,U,DP9L94,2,2TG,A14,2,A19,RAM 4500 CHASSIS SLT CREW,Y,90C,"CAB 84""C/A 4X4"
H,U,DP9L94,3,2TH,A14,2,A19,RAM 4500 CHASSIS LARAMIE,Y,90C,"CREW CAB 84""C/A 4X4"
H,U,DP9L94,4,,A14,2,A19,RAM 4500 CHASSIS TRADESMA,,90C,"N CREW CAB 84""C/A 4X4"
H,U,DS1,1,,A14,B,A29,RAM 1500 4X2,Y,,
H,U,DS1E41,1,,A14,2,A19,RAM 1500 HFE ECODIESEL QU,,,AD CAB 4X2
H,U,DS1E61,1,,A14,B,A29,RAM 1500 HFE 4X2,Y,,
H,U,DS1H41,1,2TG,A14,B,A29,RAM 1500 SLT QUAD CAB 4X2,Y,,
H,U,DS1H41,2,2TR,A14,2,A25,RAM 1500 LONE STAR QUAD C,,,AB 4X2
H,U,DS1H41,3,2TS,A14,2,A25,RAM 1500 BIG HORN QUAD CA,,,B 4X2
H,U,DS1H41,4,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN QUAD,,,CAB 4X2
H,U,DS1H41,5,,A14,B,A29,RAM 1500 SLT QUAD CAB 4X2,Y,,
H,U,DS1H61,1,2TG,A14,B,A29,RAM 1500 SLT REG CAB 4X2,Y,,
H,U,DS1H61,2,2TR,A14,2,A25,RAM 1500 LONE STAR REG CA,,,B 4X2
H,U,DS1H61,3,2TS,A14,2,A25,RAM 1500 BIG HORN REG CAB,,,4X2
H,U,DS1H61,4,2TT,A14,2,A19,RAM 1500 OUTDOORSMAN REG,,,CAB 4X2
H,U,DS1H61,5,,A14,B,A29,RAM 1500 SLT REG CAB 4X2,Y,,
